"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 2971"
"Critères de sélection =>";"Date de première alerte, de : 2020-01-01 00:00:00";"Date de première alerte, jusqu'à : 2020-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2020;4909;"72";"72260";"Ruaudin";"2020-05-24 10:54:00";100;100;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;297;"77";"77186";"Fontainebleau";"2020-05-24 14:37:00";8;8;;0;;;0;0;0;0;"Mesurées";;"Involontaire (particulier)";;;;;""
2020;14239;"11";"11045";"Bouriège";"2020-05-24 16:26:00";300;141;144;0;;;;;;15;;;;;;;;""
2020;12974;"83";"83043";"Collobrières";"2020-05-24 22:36:00";160;160;;;;;;;;;;"3";"Malveillance";;;;;""
2020;16942;"13";"13056";"Martigues";"2020-05-25 14:06:00";200;200;;;;;;;;;;"1";"Malveillance";;;;;""
2020;15393;"48";"48039";"Chanac";"2020-05-25 15:23:00";60;;60;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
2020;323;"88";"88369";"Ramonchamp";"2020-05-25 16:31:00";300;300;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;16943;"13";"13097";"Saint-Martin-de-Crau";"2020-05-25 22:17:00";12;12;;;;;;;;;;"1";"Accidentelle";;;;;""
2020;325;"88";"88167";"Faucompierre";"2020-05-26 01:22:00";1;1;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;19014;"972";"97202";"Les Anses-d'Arlet";"2020-05-26 11:06:00";40;0;;40;;;40;0;0;0;"Estimées";;;"Non";;;;"Données partielles ou non valides"
2020;16944;"13";"13032";"Éguilles";"2020-05-26 12:01:00";10;10;;;;;;;;;;"1";"Accidentelle";;;;;""
2020;13476;"2A";"2A017";"Appietto";"2020-05-26 15:11:00";100;;100;;;;;;;;;;"Involontaire (particulier)";;;;;""
2020;4642;"61";"61096";"Rives d'Andaine";"2020-05-26 15:12:00";500;500;;0;;;0;0;0;0;"Estimées";;;;;;;"Données partielles ou non valides"
2020;4911;"72";"72346";"La Suze-sur-Sarthe";"2020-05-26 15:25:00";600;600;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;586;"91";"91691";"Yerres";"2020-05-26 15:43:00";25000;0;;25000;;;25000;0;0;0;"Estimées";;;;;;;""
2020;12995;"2B";"2B289";"Soveria";"2020-05-26 18:49:00";50;24;24;0;;;;;;2;;;;;;;;""
2020;1060;"29";"29195";"Plouguerneau";"2020-05-26 19:36:00";2000;1500;;0;;;0;500;0;500;"Estimées";;;;;;;""
2020;5885;"40";"40330";"Villenave";"2020-05-27 07:17:00";14000;6000;;0;;;0;;;8000;;;"Accidentelle";;;;;""
2020;1390;"19";"19123";"Malemort";"2020-05-27 11:26:00";1;0;;1;;;1;0;0;0;"Estimées";;"Accidentelle";;;;;""
2020;492;"85";"85062";"Châteauneuf";"2020-05-27 14:44:00";500;0;;500;;;500;0;0;0;"Mesurées";;;;;;;""
2020;4894;"72";"72131";"Fercé-sur-Sarthe";"2020-05-27 16:02:00";4200;4200;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;298;"77";"77264";"Lumigny-Nesles-Ormeaux";"2020-05-27 17:29:00";10;0;;10;;;10;0;0;0;"Mesurées";;"Malveillance";;;;;""
2020;4101;"38";"38353";"Saint-Alban-du-Rhône";"2020-05-27 17:29:00";500;0;;500;;;500;0;0;0;"Estimées";;;;;;;""
2020;13477;"2A";"2A040";"Bocognano";"2020-05-27 17:32:00";6;;6;;;;;;;;;;;;;;;""
2020;4895;"72";"72253";"Roézé-sur-Sarthe";"2020-05-27 18:11:00";500;500;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;6032;"33";"33193";"Grayan-et-l'Hôpital";"2020-05-27 19:30:00";1500;1500;;0;;;0;;;0;;;;;;;;""
2020;495;"85";"85292";"Thouarsais-Bouildroux";"2020-05-27 21:18:00";300;0;;300;;;300;0;0;0;"Mesurées";;"Malveillance";;;;;""
2020;1062;"29";"29140";"Loperhet";"2020-05-28 02:41:00";1500;0;;750;;;750;750;0;750;"Estimées";;;;;;;""
2020;16946;"13";"13050";"Lambesc";"2020-05-29 04:17:00";200;200;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2020;6037;"33";"33192";"Gradignan";"2020-05-29 12:17:00";20;20;;0;;;0;;;0;;;;;;;;""
2020;5193;"15";"15094";"Laroquebrou";"2020-05-29 13:36:00";50;0;;50;;;50;0;0;0;"Mesurées";;"Involontaire (travaux)";;;;;""
2020;4896;"72";"72293";"Saint-Jean-du-Bois";"2020-05-29 14:58:00";10000;10000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;999;"46";"46202";"Montdoumerc";"2020-05-29 17:10:00";20000;0;;20000;;;20000;0;0;0;"Estimées";;;;;;;""
2020;3371;"39";"39214";"Esserval-Tartre";"2020-05-29 17:25:00";20;0;;20;;;20;0;0;0;"Estimées";;;;;;;""
2020;19007;"972";"97221";"Rivière-Salée";"2020-05-29 18:51:00";3;0;;3;;;3;0;0;0;"Estimées";;;"Non";;;;"Données partielles ou non valides"
2020;13086;"83";"83023";"Brignoles";"2020-05-29 21:37:00";2;2;;;;;;;;;;"4";"Involontaire (particulier)";;;;;""
2020;19013;"972";"97209";"Fort-de-France";"2020-05-29 23:14:00";20;0;;20;;;20;0;0;0;"Estimées";;;"Non";;;;"Données partielles ou non valides"
2020;2978;"67";"67436";"Saulxures";"2020-05-30 11:52:00";300;0;;300;;;300;0;0;0;"Estimées";;;;;;;""
2020;4500;"976";"97611";"Mamoudzou";"2020-05-30 12:00:00";300;0;;300;;;300;0;0;0;"Estimées";;;;;;;""
2020;4897;"72";"72299";"Saint-Mars-d'Outillé";"2020-05-30 13:40:00";5;5;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;6040;"33";"33011";"Arès";"2020-05-30 14:26:00";10;10;;0;;;0;;;0;;;;;;;;""
2020;332;"88";"88500";"Ventron";"2020-05-30 14:53:00";10000;10000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;3375;"39";"39355";"Montigny-lès-Arsures";"2020-05-30 16:12:00";150;0;;150;;;150;0;0;0;"Estimées";;"Involontaire (particulier)";;;;;""
2020;395;"76";"76351";"Le Havre";"2020-05-30 17:09:00";300;0;;300;;;300;0;0;0;"Estimées";;;;;;;""
2020;13332;"07";"07163";"Montselgues";"2020-05-30 18:26:00";2000;;2000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2020;871;"21";"21635";"Thoste";"2020-05-30 18:36:00";2000;2000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;1886;"37";"37256";"Theneuil";"2020-05-30 19:48:00";50;0;;50;;;50;0;0;0;"Estimées";;;;;;;""
2020;5239;"24";"24026";"Bassillac et Auberoche";"2020-05-31 01:29:00";5000;5000;;0;;;0;;;0;;;;;;;;""
2020;19019;"972";"97219";"Le Prêcheur";"2020-05-31 06:34:00";150;0;;150;;;150;0;0;0;"Estimées";;;"Non";;;;"Données partielles ou non valides"
2020;13333;"07";"07088";"Faugères";"2020-05-31 10:04:00";100;;100;;;;;;;;;"2";"Accidentelle";;;;;""
2020;6043;"33";"33380";"Val-de-Livenne";"2020-05-31 10:22:00";2000;2000;;0;;;0;;;0;;;;;;;;""
2020;3681;"70";"70121";"Champey";"2020-05-31 11:48:00";50;0;;50;;;50;0;0;0;"Estimées";;;;;;;""
2020;3981;"90";"90010";"Belfort";"2020-05-31 12:59:00";15;15;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;6045;"33";"33300";"Naujac-sur-Mer";"2020-05-31 17:31:00";2000;2000;;0;;;0;;;0;;;;;;;;""
2020;6046;"33";"33236";"Lège-Cap-Ferret";"2020-05-31 21:05:00";10;10;;0;;;0;;;0;;;;;;;;""
2020;510;"85";"85011";"Barbâtre";"2020-05-31 22:11:00";1;0;;1;;;1;0;0;0;"Mesurées";;"Malveillance";;;;;""
2020;19018;"972";"97210";"Le François";"2020-06-01 10:52:00";100;0;;100;;;100;0;0;0;"Estimées";;;"Non";;;;"Données partielles ou non valides"
2020;5082;"27";"27676";"Les Trois Lacs";"2020-06-01 14:52:00";10000;0;;10000;;;10000;0;0;0;"Estimées";;;;;;;""
2020;5981;"33";"33199";"Gujan-Mestras";"2020-06-01 15:10:00";200;200;;0;;;0;0;0;0;"Mesurées";;"Naturelle";;;;;""
2020;1653;"19";"19023";"Beynat";"2020-06-01 15:35:00";50;0;;50;;;50;0;0;0;"Estimées";;"Accidentelle";;;;;""
2020;5886;"40";"40056";"Brocas";"2020-06-01 15:51:00";2000;2000;;0;;;0;;;0;;;"Naturelle";;;;;""
2020;5980;"33";"33199";"Gujan-Mestras";"2020-06-01 16:16:00";1000;1000;;0;;;0;0;0;0;"Mesurées";;"Naturelle";;;;;""
2020;1145;"29";"29171";"Plomeur";"2020-06-01 17:08:00";1500;0;;1500;;;1500;0;0;0;"Estimées";;;;;;;""
2020;12156;"41";"41282";"Villeherviers";"2020-06-01 17:42:00";30;0;;30;;;30;0;0;0;"Estimées";;;;;;;""
2020;1340;"77";"77186";"Fontainebleau";"2020-06-01 17:59:00";1;0;;1;;;1;0;0;0;"Mesurées";;"Involontaire (particulier)";;;;;""
2020;5348;"47";"47185";"Montayral";"2020-06-01 20:35:00";150;150;;0;;;0;;;0;;;;;;;;""
2020;5887;"40";"40157";"Lit-et-Mixe";"2020-06-01 21:38:00";100;100;;0;;;0;;;0;;;;;;;;""
2020;5564;"64";"64256";"Hasparren";"2020-06-01 22:29:00";20;0;;20;;;20;;;0;;;"Malveillance";;;;;""
2020;14240;"11";"11069";"Carcassonne";"2020-06-02 00:34:00";10;5;5;0;;;;;;0;;;;;;;;""
2020;4898;"72";"72346";"La Suze-sur-Sarthe";"2020-06-02 03:54:00";800;800;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;1341;"77";"77520";"Villiers-sous-Grez";"2020-06-02 09:37:00";2000;2000;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2020;4899;"72";"72047";"Brette-les-Pins";"2020-06-02 10:26:00";10;10;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;16947;"13";"13092";"Saint-Chamas";"2020-06-02 11:16:00";200;200;;;;;;;;;;"1";;;;;;""
2020;3686;"70";"70132";"Chargey-lès-Gray";"2020-06-02 11:33:00";10;0;;10;;;10;0;0;0;"Estimées";;;;;;;""
2020;19011;"972";"97214";"Le Lorrain";"2020-06-02 13:11:00";10;0;;10;;;10;0;0;0;"Estimées";;;"Non";;;;"Données partielles ou non valides"
2020;518;"85";"85136";"Marillet";"2020-06-02 13:30:00";150;150;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;1343;"77";"77186";"Fontainebleau";"2020-06-02 15:43:00";1;0;;1;;;1;0;0;0;"Mesurées";;"Involontaire (particulier)";;;;;""
2020;1896;"37";"37093";"Crouzilles";"2020-06-02 17:01:00";5000;0;;5000;;;5000;0;0;0;"Estimées";;;;;;;""
2020;6049;"33";"33022";"Avensan";"2020-06-02 18:33:00";2000;2000;;0;;;0;;;0;;;;;;;;""
2020;587;"91";"91405";"Milly-la-Forêt";"2020-06-02 18:52:00";10000;0;;10000;;;10000;0;0;0;"Estimées";;;;;;;""
2020;1144;"29";"29174";"Plonéour-Lanvern";"2020-06-02 23:47:00";200;0;;200;;;200;0;0;0;"Estimées";;;;;;;""
2020;14241;"11";"11077";"Castelnau-d'Aude";"2020-06-03 07:21:00";10;5;5;0;;;;;;0;;;;;;;;""
2020;4350;"976";"97601";"Acoua";"2020-06-03 09:30:00";1;0;;1;;;1;0;0;0;"Estimées";;;;;;;""
2020;5888;"40";"40163";"Lüe";"2020-06-03 10:37:00";3000;2700;;0;;;0;;;300;;;;;;;;""
2020;4900;"72";"72346";"La Suze-sur-Sarthe";"2020-06-03 10:48:00";2000;2000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;14242;"11";"11421";"Villedaigne";"2020-06-03 13:34:00";500;235;240;0;;;;;;25;;;;;;;;""
2020;875;"21";"21109";"Brion-sur-Ource";"2020-06-03 15:20:00";500;0;;500;;;500;0;0;0;"Estimées";;;;;;;""
2020;15395;"48";"48148";"Saint-Étienne-Vallée-Française";"2020-06-03 18:47:00";400;;400;;;;;;;;;"1";"Naturelle";;;;;""
2020;12160;"41";"41295";"Vineuil";"2020-06-04 06:47:00";15;0;;15;;;15;0;0;0;"Estimées";;;;;;;""
2020;5889;"40";"40114";"Gourbera";"2020-06-04 12:25:00";4;4;;0;;;0;;;0;;;"Naturelle";;;;;""
2020;12161;"41";"41059";"Le Controis-en-Sologne";"2020-06-04 16:01:00";5;0;;5;;;5;0;0;0;"Estimées";;;;;;;""
2020;13135;"2B";"2B185";"Oletta";"2020-06-04 19:11:00";3500;1645;1680;0;;;;;;175;;;;;;;;""
2020;4901;"72";"72213";"Mulsanne";"2020-06-04 19:45:00";200;200;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;13136;"2B";"2B002";"Aghione";"2020-06-05 14:39:00";898200;677900;210900;;;;;;;9400;;"3";"Malveillance";;;;;""
2020;4904;"72";"72213";"Mulsanne";"2020-06-05 17:54:00";300;300;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;13153;"05";"05128";"Saint-André-d'Embrun";"2020-06-06 18:00:00";500;235;240;0;;;;;;25;;;"Involontaire (travaux)";;;;;""
2020;4903;"72";"72346";"La Suze-sur-Sarthe";"2020-06-06 19:49:00";300;300;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;16948;"13";"13077";"Port-de-Bouc";"2020-06-07 01:56:00";142;142;;;;;;;;;;"1";"Accidentelle";;;;;""
2020;4906;"72";"72346";"La Suze-sur-Sarthe";"2020-06-07 16:30:00";2000;2000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;4382;"976";"97606";"Chirongui";"2020-06-07 17:00:00";1;0;;1;;;1;0;0;0;"Estimées";;;;;;;""
2020;4450;"976";"97614";"Ouangani";"2020-06-07 17:00:00";10000;10000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;568;"85";"85205";"Saint-Cyr-des-Gâts";"2020-06-07 18:04:00";5;5;;0;;;0;0;0;0;"Mesurées";;"Malveillance";;;;;""
2020;4907;"72";"72096";"Coulans-sur-Gée";"2020-06-07 19:38:00";8000;8000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;4908;"72";"72267";"Saint-Aubin-des-Coudrais";"2020-06-07 22:01:00";20;20;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;16163;"66";"66164";"Rivesaltes";"2020-06-08 12:43:00";7000;;7000;;;;;;;;;"1";"Malveillance";;;;;""
2020;19016;"972";"97209";"Fort-de-France";"2020-06-08 17:49:00";100;0;;100;;;100;0;0;0;"Estimées";;;"Non";;;;"Données partielles ou non valides"
2020;590;"85";"85226";"Saint-Hilaire-de-Riez";"2020-06-09 06:43:00";1;0;;1;;;1;0;0;0;"Mesurées";;"Malveillance";;;;;""
2020;13181;"2B";"2B123";"Ghisonaccia";"2020-06-09 18:33:00";2000;940;960;0;;;;;;100;;;;;;;;""
2020;4501;"976";"97611";"Mamoudzou";"2020-06-09 19:00:00";200;200;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;4902;"72";"72096";"Coulans-sur-Gée";"2020-06-09 20:52:00";2000;2000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;14243;"11";"11295";"Portel-des-Corbières";"2020-06-10 10:49:00";6858;3223;3292;0;;;;;;343;;;;;;;;""
2020;13479;"2A";"2A090";"Coggia";"2020-06-10 12:41:00";13740;;10000;;;;;;;3740;;"1";"Involontaire (particulier)";;;;;""
2020;18651;"11";"11198";"Laure-Minervois";"2020-06-10 15:26:00";60;28;29;0;;;;;;3;;;;;;;;""
2020;13864;"13";"13056";"Martigues";"2020-06-10 16:50:00";1000;;1000;;;;;;;;;"1";"Malveillance";;;;;""
2020;16949;"13";"13103";"Salon-de-Provence";"2020-06-10 18:03:00";20;20;;;;;;;;;;"1";"Malveillance";;;;;""
2020;4905;"72";"72025";"Bazouges Cré sur Loir";"2020-06-10 19:10:00";5;5;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;16950;"13";"13103";"Salon-de-Provence";"2020-06-11 04:45:00";10;10;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2020;1344;"77";"77186";"Fontainebleau";"2020-06-11 15:13:00";1300;1300;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2020;4351;"976";"97601";"Acoua";"2020-06-11 18:00:00";1;1;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;4606;"976";"97615";"Pamandzi";"2020-06-12 11:00:00";1000;1000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;13182;"2B";"2B050";"Calvi";"2020-06-12 15:05:00";600;282;288;0;;;;;;30;;;;;;;;""
2020;16173;"66";"66164";"Rivesaltes";"2020-06-12 16:37:00";10000;;10000;;;;;;;;;"1";"Accidentelle";;;;;""
2020;19024;"972";"97232";"Le Vauclin";"2020-06-12 16:40:00";800;0;;800;;;800;0;0;0;"Estimées";;;"Non";;;;"Données partielles ou non valides"
2020;13183;"2B";"2B049";"Calenzana";"2020-06-12 16:47:00";400;188;192;0;;;;;;20;;;;;;;;""
2020;16177;"66";"66164";"Rivesaltes";"2020-06-12 17:10:00";2500;;2500;;;;;;;;;"1";"Accidentelle";;;;;""
2020;14244;"11";"11069";"Carcassonne";"2020-06-12 17:34:00";5;2;2;0;;;;;;1;;;;;;;;""
2020;13184;"2B";"2B352";"Ville-di-Paraso";"2020-06-13 12:13:00";500;235;240;0;;;;;;25;;;;;;;;""
2020;4383;"976";"97606";"Chirongui";"2020-06-13 16:00:00";1;0;;1;;;1;0;0;0;"Estimées";;;;;;;""
2020;14245;"11";"11379";"Sigean";"2020-06-13 22:27:00";300;141;144;0;;;;;;15;;;;;;;;""
2020;14246;"11";"11170";"Gruissan";"2020-06-14 12:31:00";585;275;281;0;;;;;;29;;;;;;;;""
2020;13485;"2A";"2A348";"Vico";"2020-06-14 17:00:00";475;;475;;;;;;;;;;"Involontaire (particulier)";;;;;""
2020;6056;"33";"33377";"Saint-Avit-de-Soulège";"2020-06-14 22:55:00";200;200;;0;;;0;;;0;;;;;;;;""
2020;14249;"11";"11296";"Pouzols-Minervois";"2020-06-15 06:13:00";12929;6077;6206;0;;;;;;646;;;;;;;;""
2020;19022;"972";"97217";"Le Marin";"2020-06-15 13:31:00";500;0;;500;;;500;0;0;0;"Estimées";;;"Non";;;;"Données partielles ou non valides"
2020;13883;"13";"13056";"Martigues";"2020-06-15 13:37:00";210;210;;;;;;;;;;"1";"Malveillance";;;;;""
2020;19015;"972";"97209";"Fort-de-France";"2020-06-15 13:40:00";45;0;;45;;;45;0;0;0;"Estimées";;;"Non";;;;"Données partielles ou non valides"
2020;4384;"976";"97606";"Chirongui";"2020-06-15 14:00:00";1;0;;1;;;1;0;0;0;"Estimées";;;;;;;""
2020;16183;"66";"66058";"Corneilla-la-Rivière";"2020-06-15 15:11:00";5000;2500;2500;;;;;;;;;"2";"Involontaire (travaux)";;;;;""
2020;13498;"2A";"2A272";"Sartène";"2020-06-15 17:30:00";20;;20;;;;;;;;;;;;;;;""
2020;2137;"17";"17241";"Montguyon";"2020-06-15 17:51:00";300;300;;0;;;0;0;0;0;"Estimées";;"Involontaire (travaux)";;;;;""
2020;13268;"84";"84091";"Piolenc";"2020-06-15 18:02:00";2600;2600;;;;;;;;;;"4";"Involontaire (particulier)";;;;;""
2020;1345;"77";"77186";"Fontainebleau";"2020-06-16 09:42:00";1;0;;1;;;1;0;0;0;"Mesurées";;"Involontaire (particulier)";;;;;""
2020;392;"76";"76319";"Grand-Couronne";"2020-06-16 16:34:00";25;0;;25;;;25;0;0;0;"Estimées";;;;;;;""
2020;13504;"2A";"2A279";"Serriera";"2020-06-16 20:59:00";300;;300;;;;;;;;;"1";"Accidentelle";;;;;""
2020;13262;"83";"83048";"La Croix-Valmer";"2020-06-17 12:03:00";50;50;;;;;;;;;;"5";"Involontaire (travaux)";;;;;""
2020;15826;"34";"34142";"Lodève";"2020-06-17 14:30:00";2008;2008;;;;;;;;;;"4";"Involontaire (particulier)";;;;;""
2020;14265;"11";"11132";"Fabrezan";"2020-06-17 15:09:00";17000;7990;8160;0;;;;;;850;;;;;;;;""
2020;16951;"13";"13071";"Les Pennes-Mirabeau";"2020-06-17 19:50:00";500;500;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2020;14204;"34";"34268";"Saint-Jean-de-la-Blaquière";"2020-06-17 21:42:00";463;;463;;;;;;;;;"1";"Malveillance";;;;;""
2020;16952;"13";"13092";"Saint-Chamas";"2020-06-18 15:28:00";300;300;;;;;;;;;;"1";;;;;;""
2020;12173;"41";"41185";"Pruniers-en-Sologne";"2020-06-18 15:31:00";5;0;;5;;;5;0;0;0;"Estimées";;;;;;;""
2020;14209;"34";"34070";"Cébazan";"2020-06-18 17:44:00";73;;73;;;;;;;;;"1";;;;;;""
2020;13261;"2B";"2B083";"Castirla";"2020-06-19 00:59:00";2000;940;960;0;;;;;;100;;;;;;;;""
2020;15887;"2A";"2A288";"Sotta";"2020-06-19 12:14:00";80;;80;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2020;13956;"2A";"2A085";"Cauro";"2020-06-19 16:00:00";300;;300;;;;;;;;;;"Involontaire (particulier)";;;;;""
2020;13957;"2A";"2A017";"Appietto";"2020-06-19 17:00:00";1000;;1000;;;;;;;;;;"Involontaire (travaux)";;;;;""
2020;14206;"34";"34121";"Joncels";"2020-06-19 18:39:00";236;;236;;;;;;;;;"1";"Accidentelle";;;;;""
2020;4385;"976";"97606";"Chirongui";"2020-06-19 19:00:00";1;0;;1;;;1;0;0;0;"Estimées";;;;;;;""
2020;1527;"89";"89111";"Les Clérimois";"2020-06-20 00:00:00";1500;1500;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;15891;"2A";"2A247";"Porto-Vecchio";"2020-06-20 12:27:00";500;;500;;;;;;;;;;"Accidentelle";;;;;""
2020;13266;"83";"83033";"Carnoules";"2020-06-20 14:16:00";3000;3000;;;;;;;;;;"4";"Involontaire (particulier)";;;;;""
2020;5890;"40";"40184";"Mimizan";"2020-06-20 14:44:00";100;50;;0;;;0;;;50;;;"Involontaire (particulier)";;;;;""
2020;14266;"11";"11379";"Sigean";"2020-06-20 16:31:00";3900;1833;1872;0;;;;;;195;;;;;;;;""
2020;14267;"11";"11041";"Bize-Minervois";"2020-06-21 02:30:00";4220;1983;2026;0;;;;;;211;;;;;;;;""
2020;14203;"34";"34157";"Mèze";"2020-06-21 03:20:00";740;;740;;;;;;;;;"1";;;;;;""
2020;13958;"2A";"2A363";"Zoza";"2020-06-21 15:30:00";100;;100;;;;;;;;;;"Involontaire (particulier)";;;;;""
2020;1422;"77";"77060";"Buthiers";"2020-06-21 15:51:00";33;0;;33;;;33;0;0;0;"Estimées";;"Involontaire (particulier)";;;;;""
2020;14268;"11";"11170";"Gruissan";"2020-06-21 16:54:00";200;94;96;0;;;;;;10;;;;;;;;""
2020;1902;"37";"37122";"Joué-lès-Tours";"2020-06-21 18:22:00";10;0;;10;;;10;0;0;0;"Estimées";;;;;;;""
2020;6058;"33";"33237";"Léogeats";"2020-06-21 20:51:00";30;30;;0;;;0;;;0;;;;;;;;""
2020;16107;"30";"30223";"Rousson";"2020-06-22 10:04:00";18969;8915;9105;0;;;;;;949;;;;;;;;""
2020;16954;"13";"13015";"Bouc-Bel-Air";"2020-06-22 11:45:00";5;5;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2020;16953;"13";"13117";"Vitrolles";"2020-06-22 12:21:00";10;10;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2020;14269;"11";"11144";"Fitou";"2020-06-22 13:08:00";2;1;1;0;;;;;;0;;;;;;;;""
2020;13380;"06";"06029";"Cannes";"2020-06-22 13:22:00";1000;;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
2020;13959;"2A";"2A139";"Lecci";"2020-06-22 14:03:00";3000;;1000;;;;;;;2000;;;"Involontaire (particulier)";;;;;""
2020;359;"88";"88035";"Barbey-Seroux";"2020-06-22 15:36:00";1000;1000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;5891;"40";"40046";"Biscarrosse";"2020-06-22 16:10:00";20;20;;0;;;0;;;0;;;;;;;;""
2020;13960;"2A";"2A212";"Piana";"2020-06-22 17:32:00";215;;215;;;;;;;;;"5";"Involontaire (particulier)";;;;;""
2020;4910;"72";"72309";"Saint-Paul-le-Gaultier";"2020-06-22 19:04:00";500;500;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;5892;"40";"40326";"Vielle-Saint-Girons";"2020-06-22 20:40:00";10;10;;0;;;0;;;0;;;;;;;;""
2020;362;"88";"88413";"Saint-Dié-des-Vosges";"2020-06-22 21:29:00";2;2;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;12176;"41";"41194";"Romorantin-Lanthenay";"2020-06-23 02:48:00";20;0;;20;;;20;0;0;0;"Estimées";;;;;;;""
2020;13307;"2B";"2B188";"Olmeta-di-Tuda";"2020-06-23 10:22:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
2020;13308;"2B";"2B002";"Aghione";"2020-06-23 11:33:00";1000;5;;;;;;;;995;;"1";"Involontaire (travaux)";;;;;""
2020;1426;"77";"77186";"Fontainebleau";"2020-06-23 13:01:00";650;650;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2020;1790;"28";"28053";"Le Boullay-les-Deux-Églises";"2020-06-23 13:25:00";20000;0;;5000;;;5000;15000;0;15000;"Estimées";;;;;;;""
2020;14271;"11";"11170";"Gruissan";"2020-06-23 13:32:00";400;188;192;0;;;;;;20;;;;;;;;""
2020;4925;"72";"72165";"Lombron";"2020-06-23 14:41:00";1000;1000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;1530;"89";"89309";"Pont-sur-Yonne";"2020-06-23 14:54:00";5000;0;;5000;;;5000;0;0;0;"Estimées";;;;;;;""
2020;2431;"87";"87160";"Saint-Léger-Magnazeix";"2020-06-23 17:26:00";10000;0;;10000;;;10000;0;0;0;"Mesurées";;;;;;;""
2020;5895;"40";"40152";"Lesperon";"2020-06-23 18:39:00";100;100;;0;;;0;;;0;;;;;;;;""
2020;588;"91";"91692";"Les Ulis";"2020-06-23 19:05:00";2000;2000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2020;16958;"13";"13108";"Tarascon";"2020-06-24 04:33:00";10;10;;;;;;;;;;"1";"Accidentelle";;;;;""
2020;13961;"2A";"2A118";"Fozzano";"2020-06-24 07:40:00";200;;200;;;;;;;;;;"Involontaire (particulier)";;;;;""
2020;4104;"38";"38376";"Saint-Christophe-sur-Guiers";"2020-06-24 11:15:00";300;0;;300;;;300;0;0;0;"Estimées";;;;;;;""
2020;16957;"13";"13024";"Charleval";"2020-06-24 12:56:00";2;2;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2020;13962;"2A";"2A345";"Vero";"2020-06-24 13:29:00";1;;1;;;;;;;;;;"Involontaire (particulier)";;;;;""
